"CheckId","Title","Category","Service","MaxScore","UserImpact","ImplementationStatus","LicenseRequired","Remediation"
"scid_2514","Block persistence through WMI event subscription",,"MDATP","9","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_2515","Block abuse of exploited vulnerable signed drivers",,"MDATP","9","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_2516","Block Webshell creation for Servers",,"MDATP","9","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_2517","Block use of copied or impersonated system tools",,"MDATP","9","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_2518","Block rebooting machine in Safe Mode",,"MDATP","9","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_26","Enable 'Safe DLL Search Mode'",,"MDATP","8","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_27","Set User Account Control (UAC) to automatically deny elevation requests",,"MDATP","8","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_28","Set 'Interactive logon: Machine inactivity limit' to '1-900 seconds'",,"MDATP","5","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_29","Disable 'Enumerate administrator accounts on elevation'",,"MDATP","8","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_30","Disable 'Insecure guest logons' in SMB",,"MDATP","8","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_3001","Fix unquoted service path for Windows services",,"MDATP","8","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_3002","Change service executable path to a common protected location",,"MDATP","8","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_3003","Change service account to avoid cached password in windows registry",,"MDATP","8","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_3010","Disable the built-in Administrator account",,"MDATP","8","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_3011","Disable the built-in Guest account",,"MDATP","8","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_32","Set 'Minimum password length' to '14 or more characters'",,"MDATP","5","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_33","Set 'Enforce password history' to '24 or more password(s)'",,"MDATP","5","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_34","Set 'Maximum password age' to '60 or fewer days, but not 0'",,"MDATP","5","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_35","Set 'Minimum password age' to '1 or more day(s)'",,"MDATP","5","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_36","Enable 'Domain member: Require strong (Windows 2000 or later) session key'",,"MDATP","5","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_37","Enable 'Domain member: Digitally encrypt or sign secure channel data (always)'",,"MDATP","5","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_38","Enable Set 'Domain member: Digitally encrypt secure channel data (when possible)'",,"MDATP","5","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_39","Enable 'Domain member: Digitally sign secure channel data (when possible)'",,"MDATP","5","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_40","Disable 'Domain member: Disable machine account password changes'",,"MDATP","2","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_4000","Disallow offline access to shares",,"MDATP","8","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_4001","Remove share write permission set to ‘Everyone’",,"MDATP","8","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_4002","Remove shares from the root folder",,"MDATP","8","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_4003","Set folder access-based enumeration for shares",,"MDATP","8","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_41","Set 'Account lockout duration' to 15 minutes or more",,"MDATP","6","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_42","Set 'Reset account lockout counter after' to 15 minutes or more",,"MDATP","6","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_43","Disable Microsoft Defender Firewall notifications when programs are blocked for Domain profile",,"MDATP","2","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_44","Set 'Account lockout threshold' to 1-10 invalid login attempts",,"MDATP","6","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_45","Set user authentication for remote connections by using Network Level Authentication to 'Enabled'",,"MDATP","5","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_46","Disable Microsoft Defender Firewall notifications when programs are blocked for Private profile",,"MDATP","2","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_49","Disable Microsoft Defender Firewall notifications when programs are blocked for Public profile",,"MDATP","2","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_50","Disable merging of local Microsoft Defender Firewall rules with group policy firewall rules for the Public profile",,"MDATP","5","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_5001","Fix Microsoft Defender for Endpoint sensor data collection in macOS",,"MDATP","10","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_5002","Fix Microsoft Defender for Endpoint impaired communications in macOS",,"MDATP","10","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_5003","Set minimum password length to 15 or more characters in macOS",,"MDATP","6","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_5004","Set 'Enforce password history' to '24 or more password(s)' in macOS",,"MDATP","5","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_5005","Set 'Maximum password age' to '90 or fewer days, but not 0' in macOS",,"MDATP","5","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_5006","Set account lockout threshold to 5 or lower in macOS",,"MDATP","7","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_5007","Turn on Firewall in macOS",,"MDATP","10","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_5009","Enable Gatekeeper in macOS",,"MDATP","8","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_5010","Enable System Integrity Protection (SIP) in macOS",,"MDATP","7","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_5011","Enable FileVault Disk Encryption in macOS",,"MDATP","7","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_5013","Ensure screensaver is set to start in 20 minutes or less in macOS",,"MDATP","5","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_5014","Secure Home Folders in macOS",,"MDATP","6","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_5090","Turn on Microsoft Defender Antivirus real-time protection in macOS",,"MDATP","10","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_5091","Turn on Microsoft Defender Antivirus PUA protection in block mode in macOS",,"MDATP","9","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_5092","Turn on Tamper Protection for MacOS",,"MDATP","8","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_5093","Enable Microsoft Defender Antivirus real-time behavior monitoring in macOS",,"MDATP","5","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_5094","Enable Microsoft Defender Antivirus cloud-delivered protection in macOS",,"MDATP","8","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_5095","Update Microsoft Defender Antivirus definitions in macOS",,"MDATP","9","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_51","Disable merging of local Microsoft Defender Firewall connection rules with group policy firewall rules for the Public profile",,"MDATP","5","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_52","Enable 'Apply UAC restrictions to local accounts on network logons'",,"MDATP","5","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_53","Disable SMBv1 client driver",,"MDATP","8","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_54","Disable SMBv1 server",,"MDATP","8","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_55","Disable 'Network access: Let Everyone permissions apply to anonymous users'",,"MDATP","5","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_57","Disable 'WDigest Authentication'",,"MDATP","5","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_58","Disable 'Installation and configuration of Network Bridge on your DNS domain network'",,"MDATP","5","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_59","Enable 'Require domain users to elevate when setting a network's location'",,"MDATP","2","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_60","Prohibit use of Internet Connection Sharing on your DNS domain network",,"MDATP","5","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_6001","Fix Microsoft Defender for Endpoint sensor data collection for Linux",,"MDATP","10","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_6002","Fix Microsoft Defender for Endpoint impaired communications for Linux",,"MDATP","10","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_6014","Unrestricted Access Accounts for Linux",,"MDATP","6","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_6090","Turn on Microsoft Defender Antivirus real-time protection for Linux",,"MDATP","10","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_6091","Turn on Microsoft Defender Antivirus PUA protection in block mode for Linux",,"MDATP","9","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_6092","Turn on Microsoft Defender Antivirus Tamper Protection for Linux",,"MDATP","8","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_6093","Enable Microsoft Defender Antivirus real-time behavior monitoring for Linux",,"MDATP","5","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_6094","Enable Microsoft Defender Antivirus cloud-delivered protection for Linux",,"MDATP","8","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_6095","Update Microsoft Defender Antivirus definitions for Linux",,"MDATP","9","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_61","Set 'Minimum PIN length for startup' to '6 or more characters'",,"MDATP","5","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_6100","Enable 'Microsoft Defender for Endpoint Plug-in for WSL'",,"MDATP","5","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_6101","Turn off custom kernel/commandline in Windows Subsystem for Linux",,"MDATP","5","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_62","Enable 'Require additional authentication at startup'",,"MDATP","8","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_63","Disable 'Configure Offer Remote Assistance'",,"MDATP","5","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_64","Restrict anonymous access to named pipes and Shares",,"MDATP","8","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_65","Disable 'Store LAN Manager hash value on next password change'",,"MDATP","8","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_66","Disable 'Always install with elevated privileges'",,"MDATP","8","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_67","Disable 'Autoplay for non-volume devices'",,"MDATP","5","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_68","Disable 'Anonymous enumeration of SAM accounts'",,"MDATP","8","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_69","Disable 'Autoplay' for all drives",,"MDATP","8","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_70","Set default behavior for 'AutoRun' to 'Enabled: Do not execute any autorun commands'",,"MDATP","8","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_71","Enable 'Limit local account use of blank passwords to console logon only'",,"MDATP","5","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_72","Set LAN Manager authentication level to 'Send NTLMv2 response only. Refuse LM & NTLM'",,"MDATP","8","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_73","Disable 'Allow Basic authentication' for WinRM Client",,"MDATP","8","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_74","Disable 'Allow Basic authentication' for WinRM Service",,"MDATP","8","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_75","Disable Flash on Adobe Reader DC",,"MDATP","5","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_76","Disable JavaScript on Adobe Reader DC",,"MDATP","5","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_77","Disable Flash on Adobe Acrobat Pro XI",,"MDATP","5","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_78","Disable JavaScript on Adobe Acrobat Pro XI",,"MDATP","5","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_79","Disable running or installing downloaded software with invalid signature",,"MDATP","5","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_80","Block Flash activation in Office documents",,"MDATP","5","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_81","Set IPv6 source routing to highest protection",,"MDATP","5","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_82","Disable IP source routing",,"MDATP","5","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_83","Enable Explorer Data Execution Prevention (DEP)",,"MDATP","5","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_85","Block outdated ActiveX controls for Internet Explorer",,"MDATP","5","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_87","Disable Solicited Remote Assistance",,"MDATP","8","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_88","Disable Anonymous enumeration of shares",,"MDATP","8","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_89","Enable scanning of removable drives during a full scan",,"MDATP","8","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_9","Enable 'Local Machine Zone Lockdown Security'",,"MDATP","5","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_90","Enable Microsoft Defender Antivirus email scanning",,"MDATP","9","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_91","Enable Microsoft Defender Antivirus real-time behavior monitoring",,"MDATP","5","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_92","Enable Microsoft Defender Antivirus scanning of downloaded files and attachments",,"MDATP","10","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_93","Disable the local storage of passwords and credentials",,"MDATP","5","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_94","Disable sending unencrypted password to third-party SMB servers",,"MDATP","5","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_95","Enable 'Microsoft network client: Digitally sign communications (always)'",,"MDATP","5","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_96","Enable 'Network Protection'",,"MDATP","8","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_97","Disable JavaScript on Adobe DC",,"MDATP","5","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_98","Disable JavaScript on Adobe Reader 2017",,"MDATP","5","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_99","Disable JavaScript on Adobe Acrobat 2017",,"MDATP","5","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"SelfServicePasswordReset","Ensure 'Self service password reset enabled' is set to 'All'",,"AzureAD","1","Moderate",,"M365 Standard-Lizenz","Follow our step-by-step guidance to enable self-service password reset&nbsp;If you have users that are synced from on-premises Active Directory using Microsoft Entra ID Connect, you may also need to enable the password writeback feature. For more information, see this article&nbsp;"
"SigninRiskPolicy","Enable Microsoft Entra ID Identity Protection sign-in risk policies",,"AzureAD","7","Moderate",,"M365 Standard-Lizenz","To implement this recommendation, you need Microsoft Entra ID Premium P2 licenses. Check what Microsoft Entra ID license you have under &ldquo;Prerequisites&rdquo; in Microsoft Secure Score or See your license type under ""Basic information"" in the Microsoft Entra ID Overview&nbsp;If you&rsquo;ve invested in Microsoft Entra ID Premium P2 licenses, you can create a Conditional Access policy from scratch or by using a template. Follow these steps to create a Conditional Access policy from scratch or by using a template&nbsp;If you&rsquo;re not using Microsoft Entra ID Premium P2 licenses, we recommend you set this action to &ldquo;Risk accepted&rdquo;.&nbsp;"
"spo_block_onedrive_sync_unmanaged_devices","Block OneDrive for Business sync from unmanaged devices",,"SPO","3","Unknown",,"M365 Standard-Lizenz","To block the sync client on unmanaged devices, use the Microsoft 365 Admin Center:Navigate to Microsoft 365 administration portal (https://admin.microsoft.com), Click on All Admin Centers&nbsp;and then Show All, then SharePoint.&nbsp;Now click Settings&nbsp;followed by OneDrive - Sync&nbsp;Check the Allow syncing only on computers joined to specific domains&nbsp;Use the Get-ADDomain PowerShell command to obtain the GUID from each domain then add them to the box.&nbsp;Click Save&nbsp;"
"spo_external_sharing_managed","Ensure SharePoint external sharing is managed through domain whitelist/blacklists",,"SPO","3","Unknown",,"M365 Standard-Lizenz","To configure document sharing restrictions:  Navigate to SharePoint admin center - https://admin.microsoft.com/sharepoint. Expand Policies then click Sharing. Expand More external sharing settings and check Limit external sharing by domain. Select Add domains to add a list of approved domains. Click Save at the bottom of the page.  To configure document sharing restrictions using PowerShell:  Connect to SharePoint Online using Connect-SPOService. Run the following PowerShell command:  Set-SPOTenant -SharingDomainRestrictionMode AllowList -SharingAllowedDomainList ""domain1.com domain2.com"""
"spo_external_users_sharing","Ensure that SharePoint guest users cannot share items they don't own",,"SPO","3","Unknown",,"M365 Standard-Lizenz","To set SharePoint sharing settings, use the Microsoft 365 Admin Center:Under Admin centers select SharePoint.Expand Policies then select Sharing.Expand More external sharing settings, uncheck Allow guests to share items they don&apos;t own.Click Save."
"spo_idle_session_timeout","Sign out inactive users in SharePoint Online",,"SPO","1","Unknown",,"M365 Standard-Lizenz","In the Microsoft 365 Admin Center:                          1. Go to SharePoint Admin Center > Policies > Access control -> Idle session sign-out.                          2. Turn on &ldquo;Sign out inactive users automatically&rdquo;                          3. Set a desired time for automatic sign-out and prior notice to users"
"spo_legacy_auth","Ensure modern authentication for SharePoint applications is required",,"SPO","1","Unknown",,"M365 Standard-Lizenz","In the Microsoft 365 Admin Center:                          1. Go to SharePoint Admin Center.                          2. Expand the Policies section then select Access control. 			             3. Select Apps that don't use modern authentication. 			             4. Select the radio button for Block access.                          5. Click Save."
"sway_block_sharing_with_outside_users","Ensure that Sways cannot be shared with people outside of your organization",,"SWAY","3","Unknown",,"M365 Standard-Lizenz","To ensure Sways cannot be viewed outside of your organization:  Navigate to Microsoft 365 admin center https://admin.microsoft.com. Click to expand Settings then select Org settings. Under Services select Sway and block Let people in your organization share their sways with people outside your organization. Click Save."
